GLAccountKey, FileImportLogKey, ImportDateTime, GLACCOUNT, COMPANYCODE, CHARTOFACCOUNTS, GLACCOUNTGROUP, CORPORATEGROUPACCOUNT, ACCOUNTISBLOCKEDFORPOSTING, ACCOUNTISBLOCKEDFORPLANNING, ACCOUNTISBLOCKEDFORCREATION, ISBALANCESHEETACCOUNT, ACCOUNTISMARKEDFORDELETION, PARTNERCOMPANY, FUNCTIONALAREA, CREATIONDATE, SAMPLEGLACCOUNT, ISPROFITLOSSACCOUNT, CREATEDBYUSER, PROFITLOSSACCOUNTTYPE, RECONCILIATIONACCOUNTTYPE, LINEITEMDISPLAYISENABLED, ISOPENITEMMANAGED, ALTERNATIVEGLACCOUNT, ACCTGDOCITMDISPLAYSEQUENCERULE, GLACCOUNTEXTERNAL, COUNTRYCHARTOFACCOUNTS, AUTHORIZATIONGROUP, TAXCATEGORY, ISAUTOMATICALLYPOSTED
354799856,38577,2026-03-26 20:35:33.143,0001810035,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810035   ",NULL,NULL,"* ",NULL
354799857,38577,2026-03-26 20:35:33.143,0002012310,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012310   ",NULL,NULL,"* ",NULL
354799858,38577,2026-03-26 20:35:33.143,0001281033,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281033   ",NULL,NULL,"* ",NULL
354799859,38577,2026-03-26 20:35:33.143,0001965101,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1965101   ",NULL,NULL,"* ",NULL
354799860,38577,2026-03-26 20:35:33.143,0002112034,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112034   ",NULL,NULL,"* ",NULL
354799861,38577,2026-03-26 20:35:33.143,0002131029,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2131029   ",NULL,NULL,"* ",NULL
354799862,38577,2026-03-26 20:35:33.143,0001991524,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991524   ",NULL,NULL,"* ",NULL
354799863,38577,2026-03-26 20:35:33.143,0001003187,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1003187   ",NULL,NULL,"* ",NULL
354799864,38577,2026-03-26 20:35:33.143,0001520026,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1520026   ",NULL,NULL,"* ",NULL
354799865,38577,2026-03-26 20:35:33.143,0001810036,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810036   ",NULL,NULL,"* ",NULL
354799866,38577,2026-03-26 20:35:33.143,0001965102,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1965102   ",NULL,NULL,"* ",NULL
354799867,38577,2026-03-26 20:35:33.143,0002012311,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012311   ",NULL,NULL,"* ",NULL
354799868,38577,2026-03-26 20:35:33.143,0002112035,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112035   ",NULL,NULL,"* ",NULL
354799869,38577,2026-03-26 20:35:33.143,0002131030,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2131030   ",NULL,NULL,"* ",NULL
354799870,38577,2026-03-26 20:35:33.143,0001281034,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281034   ",NULL,NULL,"* ",NULL
354799871,38577,2026-03-26 20:35:33.143,0001520027,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1520027   ",NULL,NULL,"* ",NULL
354799872,38577,2026-03-26 20:35:33.143,0001003188,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1003188   ",NULL,NULL,"* ",NULL
354799873,38577,2026-03-26 20:35:33.143,0001991525,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991525   ",NULL,NULL,"* ",NULL
354799874,38577,2026-03-26 20:35:33.143,0001965103,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1965103   ",NULL,NULL,"* ",NULL
354799875,38577,2026-03-26 20:35:33.143,0001810037,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810037   ",NULL,NULL,"* ",NULL
354799876,38577,2026-03-26 20:35:33.143,0002112036,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112036   ",NULL,NULL,"* ",NULL
354799877,38577,2026-03-26 20:35:33.143,0002131031,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2131031   ",NULL,NULL,"* ",NULL
354799878,38577,2026-03-26 20:35:33.143,0002012312,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012312   ",NULL,NULL,"* ",NULL
354799879,38577,2026-03-26 20:35:33.143,0001520028,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1520028   ",NULL,NULL,"* ",NULL
354799880,38577,2026-03-26 20:35:33.143,0001003189,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1003189   ",NULL,NULL,"* ",NULL
354799881,38577,2026-03-26 20:35:33.143,0001281035,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281035   ",NULL,NULL,"* ",NULL
354799882,38577,2026-03-26 20:35:33.143,0001991526,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991526   ",NULL,NULL,"* ",NULL
354799883,38577,2026-03-26 20:35:33.143,0001965104,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1965104   ",NULL,NULL,"* ",NULL
354799884,38577,2026-03-26 20:35:33.143,0001810038,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810038   ",NULL,NULL,"* ",NULL
354799885,38577,2026-03-26 20:35:33.143,0002112037,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112037   ",NULL,NULL,"* ",NULL
354799886,38577,2026-03-26 20:35:33.143,0002131032,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2131032   ",NULL,NULL,"* ",NULL
354799887,38577,2026-03-26 20:35:33.143,0002012313,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012313   ",NULL,NULL,"* ",NULL
354799888,38577,2026-03-26 20:35:33.143,0001520029,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1520029   ",NULL,NULL,"* ",NULL
354799889,38577,2026-03-26 20:35:33.143,0001003190,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1003190   ",NULL,NULL,"* ",NULL
354799890,38577,2026-03-26 20:35:33.143,0001281036,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281036   ",NULL,NULL,"* ",NULL
354799891,38577,2026-03-26 20:35:33.143,0001991527,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991527   ",NULL,NULL,"* ",NULL
354799892,38577,2026-03-26 20:35:33.143,0001965105,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1965105   ",NULL,NULL,"* ",NULL
354799893,38577,2026-03-26 20:35:33.143,0001810039,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810039   ",NULL,NULL,"* ",NULL
354799894,38577,2026-03-26 20:35:33.143,0002131033,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2131033   ",NULL,NULL,"* ",NULL
354799895,38577,2026-03-26 20:35:33.143,0002112038,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112038   ",NULL,NULL,"* ",NULL
354799896,38577,2026-03-26 20:35:33.143,0001520030,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1520030   ",NULL,NULL,"* ",NULL
354799897,38577,2026-03-26 20:35:33.143,0002012314,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012314   ",NULL,NULL,"* ",NULL
354799898,38577,2026-03-26 20:35:33.143,0001003191,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1003191   ",NULL,NULL,"* ",NULL
354799899,38577,2026-03-26 20:35:33.143,0001991528,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991528   ",NULL,NULL,"* ",NULL
354799900,38577,2026-03-26 20:35:33.143,0001281037,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281037   ",NULL,NULL,"* ",NULL
354799901,38577,2026-03-26 20:35:33.143,0001965106,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1965106   ",NULL,NULL,"* ",NULL
354799902,38577,2026-03-26 20:35:33.143,0002131034,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2131034   ",NULL,NULL,"* ",NULL
354799903,38577,2026-03-26 20:35:33.143,0001520031,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1520031   ",NULL,NULL,"* ",NULL
354799904,38577,2026-03-26 20:35:33.143,0002012315,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012315   ",NULL,NULL,"* ",NULL
354799905,38577,2026-03-26 20:35:33.143,0001810040,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810040   ",NULL,NULL,"* ",NULL
354799906,38577,2026-03-26 20:35:33.143,0002112039,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112039   ",NULL,NULL,"* ",NULL
354799907,38577,2026-03-26 20:35:33.143,0001003192,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1003192   ",NULL,NULL,"* ",NULL
354799908,38577,2026-03-26 20:35:33.143,0001991529,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991529   ",NULL,NULL,"* ",NULL
354799909,38577,2026-03-26 20:35:33.143,0001965107,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1965107   ",NULL,NULL,"* ",NULL
354799910,38577,2026-03-26 20:35:33.143,0001520032,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1520032   ",NULL,NULL,"* ",NULL
354799911,38577,2026-03-26 20:35:33.143,0001281038,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281038   ",NULL,NULL,"* ",NULL
354799912,38577,2026-03-26 20:35:33.143,0002112040,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112040   ",NULL,NULL,"* ",NULL
354799913,38577,2026-03-26 20:35:33.143,0002131035,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2131035   ",NULL,NULL,"* ",NULL
354799914,38577,2026-03-26 20:35:33.143,0002012316,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012316   ",NULL,NULL,"* ",NULL
354799915,38577,2026-03-26 20:35:33.143,0001991530,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991530   ",NULL,NULL,"* ",NULL
354799916,38577,2026-03-26 20:35:33.143,0001810041,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810041   ",NULL,NULL,"* ",NULL
354799917,38577,2026-03-26 20:35:33.143,0001965108,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1965108   ",NULL,NULL,"* ",NULL
354799918,38577,2026-03-26 20:35:33.143,0001003193,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1003193   ",NULL,NULL,"* ",NULL
354799919,38577,2026-03-26 20:35:33.143,0002112041,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112041   ",NULL,NULL,"* ",NULL
354799920,38577,2026-03-26 20:35:33.143,0001281039,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281039   ",NULL,NULL,"* ",NULL
354799921,38577,2026-03-26 20:35:33.143,0002012317,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012317   ",NULL,NULL,"* ",NULL
354799922,38577,2026-03-26 20:35:33.143,0002131036,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2131036   ",NULL,NULL,"* ",NULL
354799923,38577,2026-03-26 20:35:33.143,0001991531,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991531   ",NULL,NULL,"* ",NULL
354799924,38577,2026-03-26 20:35:33.143,0001810042,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810042   ",NULL,NULL,"* ",NULL
354799925,38577,2026-03-26 20:35:33.143,0001003194,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1003194   ",NULL,NULL,"* ",NULL
354799926,38577,2026-03-26 20:35:33.143,0001520033,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1520033   ",NULL,NULL,"* ",NULL
354799927,38577,2026-03-26 20:35:33.143,0001281040,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281040   ",NULL,NULL,"* ",NULL
354799928,38577,2026-03-26 20:35:33.143,0002112042,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112042   ",NULL,NULL,"* ",NULL
354799929,38577,2026-03-26 20:35:33.143,0001965109,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1965109   ",NULL,NULL,"* ",NULL
354799930,38577,2026-03-26 20:35:33.143,0001991532,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991532   ",NULL,NULL,"* ",NULL
354799931,38577,2026-03-26 20:35:33.143,0002131037,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2131037   ",NULL,NULL,"* ",NULL
354799932,38577,2026-03-26 20:35:33.143,0002012318,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012318   ",NULL,NULL,"* ",NULL
354799933,38577,2026-03-26 20:35:33.143,0001810043,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810043   ",NULL,NULL,"* ",NULL
354799934,38577,2026-03-26 20:35:33.143,0001003195,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1003195   ",NULL,NULL,"* ",NULL
354799935,38577,2026-03-26 20:35:33.143,0002131038,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2131038   ",NULL,NULL,"* ",NULL
354799936,38577,2026-03-26 20:35:33.143,0001520034,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1520034   ",NULL,NULL,"* ",NULL
354799937,38577,2026-03-26 20:35:33.143,0001281041,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281041   ",NULL,NULL,"* ",NULL
354799938,38577,2026-03-26 20:35:33.143,0002112043,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112043   ",NULL,NULL,"* ",NULL
354799939,38577,2026-03-26 20:35:33.143,0001965111,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1965111   ",NULL,NULL,"* ",NULL
354799940,38577,2026-03-26 20:35:33.143,0001991533,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991533   ",NULL,NULL,"* ",NULL
354799941,38577,2026-03-26 20:35:33.143,0001810044,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810044   ",NULL,NULL,"* ",NULL
354799942,38577,2026-03-26 20:35:33.143,0002012319,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012319   ",NULL,NULL,"* ",NULL
354799943,38577,2026-03-26 20:35:33.143,0001003196,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1003196   ",NULL,NULL,"* ",NULL
354799944,38577,2026-03-26 20:35:33.143,0001530001,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1530001   ",NULL,NULL,"* ",NULL
354799945,38577,2026-03-26 20:35:33.143,0002112044,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112044   ",NULL,NULL,"* ",NULL
354799946,38577,2026-03-26 20:35:33.143,0002131039,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2131039   ",NULL,NULL,"* ",NULL
354799947,38577,2026-03-26 20:35:33.143,0001281042,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281042   ",NULL,NULL,"* ",NULL
354799948,38577,2026-03-26 20:35:33.143,0001991534,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991534   ",NULL,NULL,"* ",NULL
354799949,38577,2026-03-26 20:35:33.143,0001965112,CO_1015,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1965112   ",NULL,NULL,"* ",NULL
354799950,38577,2026-03-26 20:35:33.143,0002012320,CO_1015,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2012320   ",NULL,NULL,"* ",NULL
